ax,ay,az,gx,gy,gz,target
6.0,-0.53,8.14,0.24,-0.11,0.07,ANOM
5.44,-0.58,8.15,0.19,-0.07,0.02,ANOM
5.26,-0.25,8.21,0.16,-0.06,0.04,ANOM
6.25,-0.69,7.83,0.24,-0.11,0.06,ANOM
6.15,-1.02,8.3,0.24,-0.12,0.06,ANOM
5.35,-0.93,8.44,0.2,-0.07,-0.0,ANOM
5.36,-0.27,8.08,0.19,-0.06,0.01,ANOM
5.99,-1.19,8.0,0.26,-0.11,0.04,ANOM
5.99,-1.26,8.44,0.25,-0.13,0.04,ANOM
5.62,-0.93,8.19,0.22,-0.08,-0.02,ANOM
5.64,-0.45,8.09,0.22,-0.07,-0.0,ANOM
5.76,-1.41,8.26,0.29,-0.1,0.03,ANOM
5.54,-1.31,8.57,0.28,-0.1,0.02,ANOM
5.74,-0.9,7.81,0.27,-0.07,-0.05,ANOM
6.07,-0.41,7.78,0.27,-0.09,-0.02,ANOM
6.17,-1.63,8.37,0.33,-0.12,0.01,ANOM
5.45,-1.0,8.56,0.32,-0.1,0.0,ANOM
5.56,-0.9,8.06,0.31,-0.06,-0.07,ANOM
5.77,-0.3,7.68,0.32,-0.08,-0.05,ANOM
6.0,-1.72,8.45,0.34,-0.13,-0.0,ANOM
5.67,-0.63,8.54,0.35,-0.11,-0.03,ANOM
5.98,-0.6,8.0,0.34,-0.08,-0.08,ANOM
5.8,0.0,8.04,0.35,-0.08,-0.07,ANOM
5.62,-1.4,8.7,0.35,-0.11,-0.02,ANOM
5.47,-0.32,8.17,0.35,-0.1,-0.04,ANOM
6.21,-0.04,7.5,0.35,-0.09,-0.08,ANOM
6.22,0.27,7.92,0.34,-0.11,-0.07,ANOM
5.86,-0.76,8.81,0.34,-0.12,-0.01,ANOM
5.36,0.23,8.56,0.34,-0.09,-0.02,ANOM
5.79,0.46,7.67,0.33,-0.06,-0.06,ANOM
5.97,0.56,7.75,0.31,-0.09,-0.04,ANOM
5.93,-0.39,8.68,0.3,-0.12,0.01,ANOM
5.69,0.71,8.42,0.31,-0.09,0.01,ANOM
6.2,0.66,7.9,0.3,-0.08,-0.02,ANOM
5.75,0.77,8.21,0.27,-0.08,-0.01,ANOM
5.26,-0.38,8.68,0.24,-0.08,0.05,ANOM
5.59,0.64,7.99,0.25,-0.07,0.04,ANOM
6.59,0.39,7.58,0.25,-0.09,0.02,ANOM
5.99,0.26,8.45,0.23,-0.09,0.03,ANOM
5.11,-0.53,9.06,0.18,-0.07,0.07,ANOM
5.22,0.29,8.32,0.23,-0.06,0.06,ANOM
6.16,-0.12,7.48,0.23,-0.07,0.03,ANOM
6.04,-0.35,8.02,0.2,-0.09,0.03,ANOM
5.45,-0.79,8.92,0.17,-0.09,0.07,ANOM
5.5,-0.19,8.26,0.22,-0.06,0.05,ANOM
6.08,-0.58,7.76,0.23,-0.08,0.04,ANOM
5.56,-0.9,8.25,0.2,-0.08,0.02,ANOM
5.2,-1.22,8.76,0.17,-0.07,0.05,ANOM
5.95,-0.57,7.89,0.24,-0.08,0.05,ANOM
6.41,-0.84,7.81,0.26,-0.11,0.03,ANOM
5.34,-1.16,8.64,0.22,-0.09,0.0,ANOM
4.98,-1.1,8.67,0.19,-0.06,0.02,ANOM
5.78,-0.86,7.79,0.27,-0.09,0.03,ANOM
6.4,-1.14,7.77,0.29,-0.12,0.01,ANOM
5.7,-1.11,8.35,0.25,-0.1,-0.02,ANOM
5.29,-1.03,8.6,0.24,-0.08,-0.0,ANOM
5.71,-0.98,7.96,0.32,-0.09,0.0,ANOM
5.94,-1.17,8.06,0.32,-0.11,-0.01,ANOM
5.66,-1.1,8.21,0.29,-0.09,-0.06,ANOM
5.56,-0.8,8.25,0.27,-0.09,-0.03,ANOM
6.13,-0.98,7.99,0.35,-0.11,-0.02,ANOM
5.97,-0.92,8.19,0.35,-0.12,-0.03,ANOM
5.48,-0.94,8.36,0.32,-0.07,-0.08,ANOM
5.36,-0.34,8.13,0.3,-0.07,-0.05,ANOM
5.97,-0.93,7.96,0.37,-0.1,-0.03,ANOM
6.14,-0.55,8.03,0.38,-0.12,-0.04,ANOM
5.89,-0.52,8.28,0.33,-0.09,-0.08,ANOM
5.44,0.07,8.38,0.33,-0.07,-0.05,ANOM
5.64,-0.51,8.31,0.37,-0.1,-0.02,ANOM
5.87,-0.21,8.02,0.36,-0.1,-0.03,ANOM
5.81,0.02,7.87,0.32,-0.08,-0.06,ANOM
5.85,0.48,8.12,0.29,-0.09,-0.03,ANOM
6.09,-0.06,8.38,0.34,-0.11,0.0,ANOM
5.83,0.28,8.37,0.33,-0.1,0.0,ANOM
5.57,0.38,7.94,0.29,-0.07,-0.04,ANOM
5.61,0.82,7.94,0.26,-0.07,-0.01,ANOM
6.33,-0.08,8.17,0.3,-0.12,0.03,ANOM
6.22,0.3,8.24,0.28,-0.12,0.03,ANOM
5.73,0.29,8.31,0.24,-0.07,-0.0,ANOM
5.4,0.83,8.19,0.22,-0.05,0.01,ANOM
5.84,-0.47,8.22,0.24,-0.09,0.06,ANOM
5.85,-0.04,8.17,0.24,-0.11,0.07,ANOM
5.99,0.08,7.99,0.21,-0.08,0.01,ANOM
5.91,0.44,7.95,0.2,-0.08,0.03,ANOM
5.85,-0.85,8.57,0.23,-0.1,0.08,ANOM
5.41,-0.48,8.56,0.22,-0.09,0.07,ANOM
5.56,-0.32,7.81,0.19,-0.06,0.01,ANOM
6.05,-0.09,7.72,0.2,-0.08,0.02,ANOM
6.0,-1.31,8.66,0.22,-0.12,0.07,ANOM
5.32,-0.77,8.65,0.22,-0.09,0.06,ANOM
5.54,-0.69,8.09,0.21,-0.06,-0.01,ANOM
5.76,-0.36,7.79,0.21,-0.08,0.01,ANOM
5.79,-1.61,8.39,0.24,-0.13,0.05,ANOM
5.65,-1.11,8.46,0.25,-0.11,0.04,ANOM
5.94,-0.79,7.93,0.24,-0.07,-0.02,ANOM
5.83,-0.62,8.03,0.25,-0.08,-0.01,ANOM
5.64,-1.73,8.63,0.27,-0.11,0.04,ANOM
5.31,-1.05,8.5,0.28,-0.09,0.02,ANOM
6.03,-0.93,7.64,0.29,-0.07,-0.04,ANOM
6.28,-0.58,7.81,0.29,-0.1,-0.03,ANOM
5.65,-1.76,8.88,0.3,-0.12,0.01,ANOM
5.16,-0.75,8.48,0.32,-0.08,-0.02,ANOM
5.76,-0.74,7.73,0.32,-0.06,-0.07,ANOM
5.96,-0.47,7.71,0.32,-0.09,-0.06,ANOM
5.82,-1.66,8.69,0.32,-0.13,-0.0,ANOM
5.53,-0.48,8.47,0.35,-0.1,-0.03,ANOM
6.05,-0.34,7.66,0.35,-0.08,-0.08,ANOM
5.89,-0.31,8.03,0.35,-0.09,-0.07,ANOM
5.38,-1.37,8.89,0.32,-0.11,-0.01,ANOM
5.34,-0.06,8.16,0.35,-0.08,-0.04,ANOM
6.45,0.15,7.33,0.35,-0.09,-0.07,ANOM
6.3,-0.02,8.16,0.34,-0.12,-0.06,ANOM
5.24,-0.63,9.07,0.3,-0.1,0.0,ANOM
5.18,0.53,8.3,0.33,-0.05,-0.02,ANOM
6.07,0.57,7.36,0.33,-0.06,-0.05,ANOM
6.13,0.22,7.93,0.31,-0.1,-0.03,ANOM
5.66,-0.28,8.82,0.27,-0.11,0.03,ANOM
5.62,0.78,8.29,0.31,-0.07,0.01,ANOM
6.24,0.45,7.87,0.3,-0.08,-0.01,ANOM
5.61,0.3,8.15,0.26,-0.08,0.0,ANOM
5.09,-0.31,8.73,0.22,-0.08,0.06,ANOM
5.66,0.53,7.89,0.26,-0.07,0.04,ANOM
6.68,0.18,7.72,0.25,-0.1,0.03,ANOM
5.81,-0.02,8.54,0.22,-0.09,0.02,ANOM
4.9,-0.36,8.94,0.18,-0.06,0.06,ANOM
5.43,0.04,7.96,0.25,-0.05,0.05,ANOM
6.51,-0.33,7.6,0.23,-0.1,0.04,ANOM
6.06,-0.49,8.09,0.21,-0.1,0.03,ANOM
5.32,-0.72,8.9,0.18,-0.09,0.06,ANOM
5.48,-0.43,8.22,0.24,-0.06,0.05,ANOM
6.1,-0.62,7.81,0.24,-0.09,0.03,ANOM
5.68,-0.98,8.16,0.21,-0.09,0.01,ANOM
5.35,-0.9,8.67,0.19,-0.08,0.04,ANOM
5.88,-0.7,8.04,0.25,-0.08,0.04,ANOM
6.39,-0.74,7.83,0.27,-0.11,0.01,ANOM
5.47,-1.1,8.49,0.24,-0.09,-0.01,ANOM
4.91,-1.14,8.71,0.21,-0.07,0.02,ANOM
5.74,-0.87,7.89,0.27,-0.08,0.02,ANOM
6.6,-0.9,7.78,0.3,-0.12,0.0,ANOM
5.64,-1.08,8.47,0.26,-0.1,-0.03,ANOM
5.07,-1.05,8.86,0.24,-0.08,0.0,ANOM
5.53,-0.82,8.09,0.32,-0.08,-0.01,ANOM
6.23,-0.9,7.81,0.33,-0.11,-0.02,ANOM
5.88,-0.99,8.18,0.3,-0.11,-0.05,ANOM
5.38,-0.58,8.51,0.27,-0.08,-0.03,ANOM
5.92,-0.82,8.13,0.34,-0.09,-0.02,ANOM
6.16,-0.64,7.87,0.35,-0.11,-0.03,ANOM
5.5,-0.9,8.25,0.32,-0.09,-0.06,ANOM
5.18,-0.47,8.37,0.29,-0.07,-0.03,ANOM
6.17,-0.74,7.91,0.36,-0.1,-0.02,ANOM
6.45,-0.53,7.97,0.37,-0.13,-0.02,ANOM
5.92,-0.61,8.4,0.33,-0.11,-0.05,ANOM
5.14,-0.09,8.56,0.31,-0.07,-0.03,ANOM
5.77,-0.32,7.97,0.36,-0.09,-0.02,ANOM
6.28,-0.27,7.76,0.35,-0.12,-0.02,ANOM
5.99,-0.21,8.2,0.31,-0.1,-0.05,ANOM
5.52,0.45,8.4,0.28,-0.07,-0.03,ANOM
6.0,0.07,8.18,0.34,-0.09,-0.01,ANOM
6.1,0.12,8.08,0.33,-0.1,-0.01,ANOM
5.5,0.1,8.11,0.27,-0.07,-0.04,ANOM
5.49,0.65,8.09,0.24,-0.06,-0.01,ANOM
6.38,0.11,8.11,0.3,-0.1,0.02,ANOM
6.06,0.15,8.41,0.29,-0.12,0.04,ANOM
5.38,0.21,8.3,0.24,-0.06,-0.01,ANOM
5.09,0.61,8.24,0.21,-0.04,0.02,ANOM
6.01,-0.25,7.94,0.27,-0.09,0.06,ANOM
6.31,-0.07,7.99,0.26,-0.13,0.06,ANOM
5.82,-0.1,8.31,0.22,-0.08,0.02,ANOM
5.43,0.4,8.24,0.19,-0.05,0.03,ANOM
5.88,-0.75,8.36,0.24,-0.09,0.07,ANOM
5.85,-0.44,8.17,0.23,-0.1,0.06,ANOM
5.6,-0.53,7.97,0.19,-0.07,0.01,ANOM
5.79,-0.06,7.97,0.18,-0.07,0.02,ANOM
6.03,-1.15,8.45,0.24,-0.1,0.06,ANOM
5.59,-0.79,8.47,0.24,-0.1,0.05,ANOM
5.43,-0.75,7.97,0.21,-0.06,-0.01,ANOM
5.73,-0.44,7.91,0.21,-0.07,0.01,ANOM
5.97,-1.4,8.22,0.26,-0.12,0.05,ANOM
5.87,-1.02,8.5,0.27,-0.12,0.04,ANOM
5.47,-0.95,8.21,0.24,-0.07,-0.02,ANOM
5.47,-0.55,8.1,0.24,-0.06,-0.01,ANOM
5.84,-1.6,8.19,0.29,-0.11,0.03,ANOM
5.9,-1.21,8.27,0.3,-0.12,0.02,ANOM
5.84,-0.93,7.96,0.28,-0.09,-0.05,ANOM
5.82,-0.49,8.01,0.28,-0.08,-0.04,ANOM
5.82,-1.6,8.42,0.32,-0.11,-0.01,ANOM
5.51,-1.03,8.39,0.32,-0.1,-0.02,ANOM
5.85,-0.9,7.84,0.31,-0.07,-0.09,ANOM
5.9,-0.32,7.79,0.31,-0.08,-0.08,ANOM
6.21,-1.33,8.3,0.35,-0.13,-0.04,ANOM
5.8,-0.59,8.42,0.35,-0.11,-0.05,ANOM
5.69,-0.35,8.06,0.33,-0.06,-0.1,ANOM
5.6,0.21,7.78,0.33,-0.06,-0.08,ANOM
5.88,-0.99,8.37,0.34,-0.11,-0.01,ANOM
5.87,-0.12,8.09,0.35,-0.1,-0.01,ANOM
6.04,0.17,8.01,0.32,-0.08,-0.05,ANOM
5.76,0.6,8.25,0.33,-0.08,-0.03,ANOM
5.61,-0.37,8.72,0.34,-0.1,0.03,ANOM
5.43,0.29,8.23,0.34,-0.09,0.02,ANOM
6.06,0.45,7.68,0.31,-0.08,-0.02,ANOM
6.18,0.85,7.91,0.29,-0.1,-0.01,ANOM
6.0,-0.2,8.68,0.29,-0.12,0.05,ANOM
5.41,0.39,8.53,0.28,-0.09,0.04,ANOM
5.57,0.49,7.84,0.24,-0.05,-0.01,ANOM
5.86,0.58,7.73,0.22,-0.07,0.0,ANOM
6.0,-0.54,8.63,0.22,-0.12,0.06,ANOM
5.59,0.17,8.55,0.23,-0.1,0.05,ANOM
5.85,0.1,8.08,0.21,-0.07,-0.0,ANOM
5.65,0.24,8.2,0.21,-0.07,0.01,ANOM
5.41,-0.99,8.69,0.21,-0.1,0.07,ANOM
5.48,-0.3,8.18,0.22,-0.09,0.06,ANOM
6.18,-0.2,7.69,0.22,-0.09,0.02,ANOM
5.91,-0.3,8.2,0.21,-0.1,0.03,ANOM
5.28,-1.33,8.97,0.21,-0.1,0.08,ANOM
5.32,-0.62,8.44,0.23,-0.08,0.06,ANOM
5.96,-0.72,7.69,0.23,-0.08,0.0,ANOM
6.14,-0.69,7.85,0.23,-0.11,0.01,ANOM
5.63,-1.68,8.96,0.23,-0.13,0.05,ANOM
5.35,-1.13,8.44,0.26,-0.09,0.02,ANOM
5.99,-0.91,7.64,0.27,-0.08,-0.03,ANOM
5.87,-0.89,7.87,0.26,-0.09,-0.03,ANOM
5.64,-1.9,8.57,0.27,-0.12,0.01,ANOM
5.8,-1.02,8.22,0.31,-0.11,-0.01,ANOM
6.15,-0.91,7.81,0.32,-0.08,-0.06,ANOM
5.71,-0.86,8.17,0.31,-0.08,-0.06,ANOM
5.34,-1.5,8.63,0.3,-0.09,-0.02,ANOM
5.52,-0.76,8.21,0.34,-0.09,-0.03,ANOM
6.36,-0.56,7.51,0.34,-0.09,-0.07,ANOM
6.22,-0.31,7.9,0.33,-0.1,-0.07,ANOM
5.55,-1.03,8.91,0.32,-0.11,-0.01,ANOM
5.41,-0.13,8.38,0.36,-0.08,-0.03,ANOM
5.9,0.11,7.68,0.35,-0.07,-0.07,ANOM
5.86,0.14,7.78,0.33,-0.08,-0.06,ANOM
5.83,-0.55,8.63,0.31,-0.11,0.01,ANOM
5.87,0.35,8.37,0.34,-0.09,-0.01,ANOM
6.02,0.45,7.81,0.33,-0.07,-0.04,ANOM
5.59,0.4,8.19,0.3,-0.07,-0.03,ANOM
5.38,-0.25,8.56,0.27,-0.09,0.03,ANOM
5.63,0.36,7.98,0.3,-0.08,0.02,ANOM
6.4,0.55,7.55,0.29,-0.09,-0.01,ANOM
5.98,0.42,8.34,0.26,-0.09,-0.0,ANOM
5.18,-0.28,8.91,0.23,-0.08,0.05,ANOM
5.25,0.34,8.26,0.26,-0.06,0.04,ANOM
6.15,0.2,7.53,0.25,-0.08,0.02,ANOM
6.12,0.06,8.03,0.22,-0.1,0.02,ANOM
5.67,-0.58,8.8,0.2,-0.11,0.07,ANOM
5.47,-0.09,8.42,0.24,-0.08,0.06,ANOM
5.86,-0.11,7.84,0.23,-0.07,0.02,ANOM
5.65,-0.38,7.96,0.21,-0.08,0.02,ANOM
5.52,-0.95,8.6,0.19,-0.1,0.07,ANOM
5.76,-0.38,8.31,0.24,-0.09,0.05,ANOM
6.2,-0.44,7.83,0.23,-0.09,0.01,ANOM
5.6,-0.72,8.37,0.22,-0.08,0.01,ANOM
5.14,-1.27,8.71,0.2,-0.09,0.05,ANOM
5.61,-0.86,8.12,0.25,-0.08,0.04,ANOM
6.5,-0.67,7.58,0.26,-0.11,0.0,ANOM
5.9,-0.83,8.26,0.24,-0.11,-0.01,ANOM
5.32,-1.38,8.88,0.23,-0.11,0.03,ANOM
5.41,-0.97,8.37,0.27,-0.09,0.02,ANOM
6.14,-0.77,7.57,0.28,-0.09,-0.02,ANOM
5.96,-1.03,7.93,0.27,-0.11,-0.02,ANOM
5.62,-1.33,8.74,0.26,-0.12,0.02,ANOM
5.58,-1.03,8.47,0.32,-0.09,-0.01,ANOM
5.92,-0.87,7.76,0.33,-0.09,-0.04,ANOM
5.8,-0.87,8.03,0.31,-0.09,-0.05,ANOM
5.41,-1.34,8.58,0.31,-0.1,-0.02,ANOM
5.92,-0.79,8.06,0.36,-0.1,-0.03,ANOM
6.45,-0.45,7.78,0.36,-0.1,-0.07,ANOM
5.81,-0.58,8.3,0.33,-0.09,-0.08,ANOM
5.34,-0.91,8.81,0.31,-0.09,-0.04,ANOM
5.43,-0.28,8.22,0.35,-0.07,-0.04,ANOM
6.22,-0.14,7.52,0.35,-0.08,-0.07,ANOM
6.23,-0.05,7.98,0.32,-0.09,-0.07,ANOM
5.62,-0.34,8.84,0.31,-0.09,-0.02,ANOM
5.43,0.17,8.39,0.35,-0.06,-0.02,ANOM
5.87,0.49,7.79,0.33,-0.06,-0.04,ANOM
5.7,0.39,7.87,0.31,-0.07,-0.03,ANOM
5.57,-0.15,8.54,0.29,-0.1,0.03,ANOM
5.87,0.51,8.33,0.32,-0.09,0.03,ANOM
6.14,0.66,7.93,0.31,-0.08,0.01,ANOM
5.56,0.42,8.29,0.27,-0.07,0.01,ANOM
5.09,-0.18,8.78,0.24,-0.08,0.06,ANOM
5.53,0.25,8.06,0.27,-0.07,0.06,ANOM
6.49,0.43,7.51,0.25,-0.09,0.02,ANOM
5.97,0.18,8.31,0.22,-0.09,0.02,ANOM
5.2,-0.44,8.88,0.19,-0.08,0.06,ANOM
5.35,-0.12,8.31,0.22,-0.06,0.05,ANOM
6.07,-0.06,7.62,0.22,-0.08,0.02,ANOM
5.88,-0.36,7.94,0.19,-0.09,0.02,ANOM
5.57,-0.83,8.71,0.18,-0.1,0.06,ANOM
5.56,-0.59,8.41,0.23,-0.09,0.05,ANOM
5.84,-0.5,7.9,0.23,-0.08,0.02,ANOM
5.51,-0.66,7.99,0.21,-0.08,0.01,ANOM
5.57,-1.17,8.53,0.2,-0.11,0.06,ANOM
5.86,-0.94,8.09,0.25,-0.11,0.05,ANOM
6.27,-0.86,7.79,0.25,-0.11,0.01,ANOM
5.52,-0.87,8.17,0.23,-0.09,-0.0,ANOM
5.3,-1.73,8.77,0.23,-0.1,0.03,ANOM
5.62,-1.31,8.14,0.29,-0.1,0.02,ANOM
6.42,-0.99,7.56,0.3,-0.11,-0.02,ANOM
6.09,-1.0,8.05,0.29,-0.11,-0.05,ANOM
5.58,-1.55,8.62,0.29,-0.11,-0.01,ANOM
5.44,-1.15,8.39,0.33,-0.09,-0.03,ANOM
6.02,-0.89,7.64,0.33,-0.08,-0.07,ANOM
6.0,-0.85,7.81,0.32,-0.09,-0.08,ANOM
5.79,-1.18,8.61,0.31,-0.11,-0.03,ANOM
5.87,-0.79,8.41,0.36,-0.1,-0.03,ANOM
5.95,-0.41,7.91,0.35,-0.08,-0.07,ANOM
5.63,-0.27,8.1,0.35,-0.07,-0.08,ANOM
5.56,-0.86,8.42,0.34,-0.1,-0.03,ANOM
5.89,-0.28,8.15,0.38,-0.1,-0.02,ANOM
6.3,0.21,7.87,0.37,-0.09,-0.06,ANOM
6.02,0.41,8.12,0.34,-0.09,-0.06,ANOM
5.54,-0.27,8.8,0.33,-0.09,-0.0,ANOM
5.38,0.28,8.37,0.35,-0.07,-0.0,ANOM
6.06,0.55,7.57,0.32,-0.07,-0.03,ANOM
6.25,0.83,7.9,0.29,-0.09,-0.03,ANOM
5.77,0.1,8.86,0.28,-0.1,0.03,ANOM
5.39,0.52,8.62,0.3,-0.07,0.03,ANOM
5.68,0.79,7.95,0.27,-0.06,-0.0,ANOM
5.6,0.76,7.88,0.24,-0.06,0.0,ANOM
5.71,-0.12,8.57,0.23,-0.1,0.07,ANOM
5.87,0.37,8.43,0.25,-0.09,0.07,ANOM
5.9,0.32,8.07,0.22,-0.08,0.04,ANOM
5.44,0.37,8.2,0.19,-0.06,0.03,ANOM
5.31,-0.51,8.5,0.18,-0.08,0.08,ANOM
5.64,-0.39,8.15,0.22,-0.09,0.08,ANOM
6.2,-0.23,7.77,0.2,-0.09,0.04,ANOM
5.85,-0.1,8.18,0.18,-0.09,0.03,ANOM
5.38,-1.01,8.69,0.19,-0.09,0.07,ANOM
5.43,-0.92,8.36,0.21,-0.09,0.06,ANOM
5.91,-0.76,7.73,0.2,-0.09,0.02,ANOM
5.89,-0.73,7.9,0.19,-0.09,0.01,ANOM
5.67,-1.26,8.5,0.21,-0.12,0.06,ANOM
5.55,-1.42,8.55,0.24,-0.11,0.05,ANOM
5.72,-1.05,7.9,0.24,-0.09,-0.0,ANOM
5.68,-0.98,7.92,0.23,-0.09,-0.01,ANOM
5.73,-1.68,8.45,0.25,-0.12,0.03,ANOM
5.98,-1.43,8.16,0.3,-0.13,0.02,ANOM
6.01,-1.11,7.96,0.3,-0.1,-0.04,ANOM
5.62,-1.02,8.17,0.28,-0.09,-0.05,ANOM
5.49,-1.57,8.44,0.31,-0.1,-0.02,ANOM
5.78,-1.21,8.16,0.34,-0.11,-0.02,ANOM
6.35,-0.96,7.71,0.34,-0.1,-0.07,ANOM
6.0,-0.57,7.91,0.32,-0.09,-0.08,ANOM
5.63,-1.15,8.57,0.33,-0.1,-0.04,ANOM
5.63,-0.79,8.37,0.37,-0.09,-0.05,ANOM
5.98,-0.38,7.79,0.36,-0.08,-0.09,ANOM
5.89,-0.06,7.72,0.33,-0.08,-0.08,ANOM
6.06,-0.58,8.25,0.35,-0.11,-0.03,ANOM
6.11,-0.08,8.33,0.38,-0.11,-0.02,ANOM
5.92,0.17,8.07,0.34,-0.08,-0.06,ANOM
5.47,0.57,8.01,0.32,-0.05,-0.06,ANOM
5.77,-0.19,8.2,0.32,-0.09,0.0,ANOM
6.11,0.11,8.14,0.34,-0.1,0.0,ANOM
6.11,0.55,8.06,0.31,-0.08,-0.03,ANOM
5.88,0.89,8.21,0.28,-0.07,-0.03,ANOM
5.48,0.08,8.57,0.29,-0.07,0.02,ANOM
5.54,0.17,8.29,0.29,-0.08,0.03,ANOM
5.91,0.49,7.74,0.25,-0.07,0.0,ANOM
6.02,0.74,7.95,0.23,-0.08,0.01,ANOM
5.73,-0.08,8.69,0.24,-0.09,0.06,ANOM
5.41,-0.07,8.55,0.25,-0.08,0.07,ANOM
5.51,0.02,8.11,0.22,-0.06,0.02,ANOM
5.52,0.29,7.83,0.19,-0.06,0.03,ANOM
5.89,-0.54,8.34,0.22,-0.1,0.07,ANOM
5.82,-0.4,8.47,0.24,-0.11,0.07,ANOM
5.66,-0.39,8.23,0.21,-0.07,0.02,ANOM
5.32,-0.1,8.12,0.18,-0.06,0.02,ANOM
5.49,-0.93,8.4,0.21,-0.09,0.06,ANOM
5.78,-0.89,8.16,0.23,-0.11,0.07,ANOM
6.02,-0.76,7.96,0.21,-0.09,0.01,ANOM
5.65,-0.55,8.17,0.2,-0.09,0.01,ANOM
5.47,-1.29,8.5,0.23,-0.1,0.04,ANOM
5.57,-1.34,8.44,0.26,-0.11,0.04,ANOM
5.7,-1.17,7.93,0.25,-0.09,-0.02,ANOM
5.94,-0.86,7.82,0.24,-0.09,-0.02,ANOM
5.94,-1.45,8.37,0.28,-0.12,0.01,ANOM
5.58,-1.38,8.53,0.31,-0.11,0.01,ANOM
5.61,-1.08,7.98,0.3,-0.08,-0.05,ANOM
5.73,-0.83,7.75,0.28,-0.08,-0.06,ANOM
5.92,-1.4,8.11,0.32,-0.12,-0.01,ANOM
6.08,-1.04,8.24,0.35,-0.13,-0.01,ANOM
5.81,-0.79,8.13,0.33,-0.09,-0.07,ANOM
5.54,-0.29,8.02,0.32,-0.07,-0.07,ANOM
5.74,-0.95,8.16,0.35,-0.1,-0.03,ANOM
5.86,-0.66,8.24,0.37,-0.12,-0.02,ANOM
5.99,-0.27,7.83,0.34,-0.09,-0.07,ANOM
5.96,0.34,7.91,0.32,-0.09,-0.07,ANOM
5.88,-0.42,8.42,0.34,-0.11,-0.01,ANOM
5.61,-0.13,8.47,0.35,-0.09,-0.01,ANOM
5.76,0.21,7.72,0.32,-0.07,-0.05,ANOM
6.04,0.6,7.67,0.29,-0.08,-0.05,ANOM
6.26,-0.01,8.21,0.32,-0.11,0.01,ANOM
6.06,0.12,8.45,0.33,-0.11,0.01,ANOM
5.64,0.36,8.29,0.29,-0.07,-0.03,ANOM
5.42,0.79,7.9,0.26,-0.05,-0.02,ANOM
5.85,-0.07,8.1,0.27,-0.09,0.04,ANOM
6.07,0.04,8.3,0.28,-0.11,0.05,ANOM
5.98,0.22,8.17,0.24,-0.08,0.01,ANOM
5.64,0.59,8.2,0.21,-0.06,0.02,ANOM
5.54,-0.22,8.43,0.24,-0.08,0.06,ANOM
5.6,-0.39,8.31,0.25,-0.09,0.07,ANOM
5.93,-0.22,7.87,0.22,-0.08,0.02,ANOM
5.88,0.33,7.9,0.2,-0.08,0.02,ANOM
5.72,-0.73,8.51,0.23,-0.09,0.06,ANOM
5.5,-0.7,8.57,0.24,-0.1,0.07,ANOM
5.32,-0.49,8.09,0.21,-0.06,0.01,ANOM
5.68,-0.23,7.71,0.19,-0.06,0.01,ANOM
6.06,-1.04,8.38,0.23,-0.12,0.06,ANOM
5.53,-0.89,8.6,0.25,-0.11,0.06,ANOM
5.49,-0.8,8.14,0.23,-0.06,-0.01,ANOM
5.51,-0.42,7.99,0.21,-0.06,-0.01,ANOM
5.74,-1.32,8.25,0.24,-0.11,0.04,ANOM
5.84,-1.18,8.34,0.27,-0.13,0.04,ANOM
5.93,-0.78,7.94,0.26,-0.09,-0.02,ANOM
5.68,-0.62,8.07,0.24,-0.08,-0.02,ANOM
5.57,-1.43,8.43,0.27,-0.1,0.02,ANOM
5.57,-1.05,8.32,0.3,-0.11,0.01,ANOM
5.92,-0.96,7.78,0.29,-0.09,-0.04,ANOM
6.02,-0.47,7.83,0.28,-0.1,-0.04,ANOM
5.88,-1.34,8.39,0.31,-0.12,-0.01,ANOM
5.57,-0.94,8.44,0.33,-0.11,-0.01,ANOM
5.72,-0.8,7.95,0.32,-0.08,-0.06,ANOM
5.57,-0.36,7.87,0.3,-0.07,-0.06,ANOM
6.05,-1.15,8.16,0.33,-0.11,-0.02,ANOM
5.97,-0.7,8.44,0.36,-0.12,-0.01,ANOM
5.75,-0.62,8.2,0.34,-0.09,-0.06,ANOM
5.46,0.03,8.06,0.32,-0.06,-0.07,ANOM
5.72,-0.85,8.1,0.34,-0.09,-0.02,ANOM
5.82,-0.57,8.21,0.36,-0.11,-0.01,ANOM
6.13,-0.2,7.97,0.34,-0.1,-0.05,ANOM
5.84,0.52,8.08,0.31,-0.08,-0.06,ANOM
5.74,-0.33,8.44,0.33,-0.09,-0.01,ANOM
5.53,-0.2,8.56,0.34,-0.09,-0.0,ANOM
5.72,0.23,7.83,0.31,-0.07,-0.04,ANOM
5.9,0.81,7.64,0.28,-0.07,-0.04,ANOM
6.28,0.04,8.27,0.3,-0.11,0.01,ANOM
5.8,0.07,8.74,0.3,-0.11,0.03,ANOM
5.47,0.5,8.1,0.27,-0.06,-0.01,ANOM
5.6,0.79,7.68,0.24,-0.05,-0.02,ANOM
6.14,-0.21,8.18,0.25,-0.11,0.05,ANOM
5.88,-0.01,8.7,0.26,-0.11,0.06,ANOM
5.81,0.22,8.24,0.23,-0.08,0.02,ANOM
5.64,0.55,8.1,0.21,-0.05,0.01,ANOM
5.58,-0.64,8.4,0.22,-0.09,0.07,ANOM
5.49,-0.41,8.42,0.23,-0.09,0.08,ANOM
