ax,ay,az,gx,gy,gz,target
5.99,-1.21,8.54,0.27,-0.12,0.03,IDLE3
5.78,-0.13,8.39,0.28,-0.1,0.02,IDLE3
5.98,-0.27,7.99,0.29,-0.08,-0.03,IDLE3
5.52,-0.16,8.16,0.27,-0.07,-0.02,IDLE3
5.36,-1.25,8.61,0.26,-0.09,0.02,IDLE3
5.76,-0.1,8.03,0.29,-0.09,0.01,IDLE3
6.5,-0.3,7.58,0.29,-0.09,-0.02,IDLE3
6.0,-0.2,8.23,0.27,-0.1,-0.02,IDLE3
5.26,-1.13,8.99,0.26,-0.09,0.02,IDLE3
5.21,-0.05,8.29,0.29,-0.06,0.01,IDLE3
6.21,-0.46,7.5,0.29,-0.09,-0.01,IDLE3
6.09,-0.32,7.97,0.27,-0.11,-0.02,IDLE3
5.78,-1.0,8.81,0.25,-0.11,0.03,IDLE3
5.66,-0.09,8.33,0.3,-0.09,0.01,IDLE3
6.0,-0.38,7.88,0.29,-0.08,-0.01,IDLE3
5.54,-0.33,8.05,0.27,-0.08,-0.02,IDLE3
5.53,-0.9,8.61,0.24,-0.09,0.02,IDLE3
6.03,-0.11,8.03,0.3,-0.09,0.01,IDLE3
6.3,-0.44,8.06,0.29,-0.1,-0.0,IDLE3
5.74,-0.29,8.45,0.27,-0.09,-0.02,IDLE3
5.09,-0.79,8.83,0.24,-0.07,0.01,IDLE3
5.49,-0.23,8.01,0.3,-0.07,0.01,IDLE3
6.41,-0.51,7.64,0.29,-0.1,0.0,IDLE3
6.08,-0.43,8.23,0.27,-0.1,-0.02,IDLE3
5.38,-0.58,8.71,0.24,-0.08,0.01,IDLE3
5.58,-0.23,8.19,0.3,-0.07,0.01,IDLE3
5.91,-0.41,7.91,0.3,-0.09,-0.0,IDLE3
5.69,-0.57,8.01,0.26,-0.08,-0.02,IDLE3
5.67,-0.55,8.36,0.24,-0.09,0.01,IDLE3
6.08,-0.32,8.01,0.31,-0.1,0.01,IDLE3
6.01,-0.55,8.12,0.3,-0.1,0.01,IDLE3
5.41,-0.53,8.27,0.26,-0.07,-0.03,IDLE3
5.12,-0.43,8.37,0.23,-0.06,0.0,IDLE3
5.91,-0.44,7.7,0.31,-0.09,0.01,IDLE3
6.44,-0.61,7.9,0.3,-0.12,0.01,IDLE3
5.83,-0.5,8.5,0.26,-0.09,-0.03,IDLE3
5.3,-0.14,8.47,0.24,-0.06,-0.0,IDLE3
5.71,-0.6,8.07,0.31,-0.09,0.01,IDLE3
5.86,-0.62,7.95,0.29,-0.1,0.01,IDLE3
5.85,-0.58,8.05,0.26,-0.08,-0.03,IDLE3
5.87,-0.1,8.22,0.25,-0.08,0.0,IDLE3
6.01,-0.68,8.33,0.31,-0.11,0.02,IDLE3
5.67,-0.58,8.44,0.29,-0.1,0.02,IDLE3
5.55,-0.43,7.91,0.26,-0.06,-0.03,IDLE3
5.5,-0.14,8.03,0.24,-0.07,-0.01,IDLE3
6.23,-0.83,8.08,0.3,-0.12,0.02,IDLE3
6.11,-0.45,8.39,0.29,-0.12,0.02,IDLE3
5.7,-0.41,8.26,0.27,-0.07,-0.03,IDLE3
5.38,-0.03,8.12,0.25,-0.06,-0.01,IDLE3
5.74,-1.02,8.2,0.29,-0.1,0.02,IDLE3
5.76,-0.5,8.11,0.28,-0.1,0.02,IDLE3
6.12,-0.38,7.87,0.27,-0.09,-0.03,IDLE3
5.89,0.02,8.1,0.26,-0.09,-0.01,IDLE3
5.61,-1.02,8.59,0.3,-0.1,0.02,IDLE3
5.42,-0.36,8.32,0.28,-0.09,0.02,IDLE3
5.89,-0.43,7.71,0.27,-0.07,-0.03,IDLE3
5.86,-0.12,7.83,0.25,-0.08,-0.01,IDLE3
6.18,-0.95,8.35,0.29,-0.13,0.03,IDLE3
5.73,-0.35,8.47,0.29,-0.1,0.02,IDLE3
5.7,-0.4,8.08,0.27,-0.07,-0.03,IDLE3
5.49,0.01,7.93,0.26,-0.07,-0.02,IDLE3
5.87,-1.08,8.33,0.28,-0.11,0.03,IDLE3
5.94,-0.43,8.03,0.29,-0.11,0.02,IDLE3
6.23,-0.38,8.05,0.27,-0.09,-0.02,IDLE3
5.68,0.04,8.3,0.26,-0.08,-0.01,IDLE3
5.46,-0.95,8.66,0.28,-0.09,0.02,IDLE3
5.45,-0.41,8.13,0.29,-0.09,0.02,IDLE3
6.14,-0.47,7.71,0.27,-0.08,-0.02,IDLE3
6.09,0.06,7.97,0.26,-0.1,-0.02,IDLE3
5.99,-0.95,8.66,0.28,-0.12,0.03,IDLE3
5.46,-0.41,8.43,0.29,-0.09,0.02,IDLE3
5.64,-0.35,7.92,0.27,-0.06,-0.03,IDLE3
5.72,-0.1,7.75,0.27,-0.08,-0.02,IDLE3
5.94,-1.08,8.46,0.27,-0.12,0.03,IDLE3
5.86,-0.31,8.35,0.29,-0.11,0.02,IDLE3
6.1,-0.33,8.04,0.28,-0.08,-0.02,IDLE3
5.54,-0.09,8.27,0.27,-0.07,-0.02,IDLE3
5.33,-1.04,8.56,0.26,-0.09,0.02,IDLE3
5.62,-0.38,8.08,0.28,-0.09,0.02,IDLE3
6.4,-0.29,7.63,0.29,-0.1,-0.02,IDLE3
5.95,-0.17,8.22,0.27,-0.1,-0.02,IDLE3
5.61,-1.02,8.79,0.27,-0.11,0.03,IDLE3
5.32,-0.28,8.45,0.29,-0.08,0.01,IDLE3
5.88,-0.29,7.62,0.29,-0.08,-0.02,IDLE3
5.96,-0.32,7.81,0.27,-0.09,-0.02,IDLE3
5.87,-0.94,8.69,0.25,-0.11,0.03,IDLE3
5.66,-0.24,8.42,0.3,-0.09,0.02,IDLE3
6.03,-0.33,7.93,0.29,-0.09,-0.01,IDLE3
5.45,-0.26,8.19,0.27,-0.07,-0.03,IDLE3
5.35,-0.94,8.56,0.25,-0.08,0.02,IDLE3
5.91,-0.29,7.99,0.3,-0.09,0.02,IDLE3
6.45,-0.33,7.9,0.29,-0.11,-0.01,IDLE3
5.7,-0.35,8.49,0.27,-0.08,-0.02,IDLE3
5.26,-0.85,8.96,0.25,-0.08,0.02,IDLE3
5.37,-0.24,8.26,0.3,-0.07,0.01,IDLE3
6.09,-0.43,7.71,0.29,-0.09,-0.01,IDLE3
6.07,-0.38,8.0,0.27,-0.1,-0.02,IDLE3
5.65,-0.65,8.67,0.25,-0.09,0.02,IDLE3
5.61,-0.35,8.27,0.3,-0.08,0.01,IDLE3
5.9,-0.4,8.09,0.29,-0.08,-0.0,IDLE3
5.51,-0.39,8.03,0.26,-0.07,-0.03,IDLE3
5.51,-0.72,8.33,0.24,-0.08,0.01,IDLE3
6.09,-0.28,8.0,0.3,-0.1,0.02,IDLE3
6.24,-0.44,8.09,0.3,-0.11,0.0,IDLE3
5.53,-0.41,8.41,0.26,-0.07,-0.03,IDLE3
5.11,-0.55,8.59,0.24,-0.06,0.01,IDLE3
5.54,-0.4,7.96,0.3,-0.08,0.01,IDLE3
6.32,-0.55,7.65,0.3,-0.11,0.0,IDLE3
6.09,-0.36,8.21,0.26,-0.1,-0.02,IDLE3
5.47,-0.39,8.59,0.25,-0.08,0.01,IDLE3
5.61,-0.49,8.18,0.3,-0.08,0.01,IDLE3
5.84,-0.52,7.89,0.29,-0.09,0.01,IDLE3
5.72,-0.43,7.94,0.26,-0.08,-0.03,IDLE3
5.75,-0.44,8.28,0.24,-0.09,0.01,IDLE3
6.09,-0.51,8.13,0.3,-0.11,0.02,IDLE3
6.02,-0.5,8.12,0.29,-0.11,0.01,IDLE3
5.49,-0.38,8.18,0.27,-0.07,-0.03,IDLE3
5.37,-0.32,8.2,0.24,-0.07,-0.0,IDLE3
5.82,-0.68,7.99,0.29,-0.09,0.01,IDLE3
6.41,-0.45,7.82,0.29,-0.12,0.01,IDLE3
6.0,-0.42,8.32,0.27,-0.09,-0.02,IDLE3
5.28,-0.18,8.51,0.25,-0.06,-0.0,IDLE3
5.62,-0.7,8.32,0.29,-0.08,0.01,IDLE3
6.0,-0.5,7.85,0.29,-0.1,0.01,IDLE3
5.98,-0.51,7.88,0.27,-0.09,-0.02,IDLE3
5.81,-0.22,8.25,0.25,-0.09,-0.0,IDLE3
5.93,-0.68,8.49,0.29,-0.1,0.02,IDLE3
5.78,-0.47,8.28,0.3,-0.1,0.02,IDLE3
5.6,-0.37,7.91,0.27,-0.07,-0.03,IDLE3
5.64,-0.26,8.0,0.25,-0.08,-0.01,IDLE3
6.21,-0.74,8.2,0.29,-0.11,0.02,IDLE3
6.31,-0.42,8.23,0.3,-0.12,0.02,IDLE3
5.76,-0.37,8.3,0.27,-0.08,-0.02,IDLE3
5.29,-0.09,8.25,0.25,-0.06,-0.02,IDLE3
5.71,-0.86,8.15,0.29,-0.09,0.02,IDLE3
6.04,-0.57,8.02,0.29,-0.12,0.02,IDLE3
6.07,-0.28,8.05,0.27,-0.09,-0.02,IDLE3
5.87,-0.03,8.15,0.25,-0.09,-0.01,IDLE3
5.77,-0.9,8.51,0.3,-0.1,0.02,IDLE3
5.5,-0.51,8.37,0.29,-0.1,0.02,IDLE3
5.66,-0.34,7.84,0.27,-0.07,-0.03,IDLE3
6.01,-0.08,7.79,0.26,-0.09,-0.02,IDLE3
6.14,-0.98,8.54,0.29,-0.13,0.03,IDLE3
5.85,-0.46,8.49,0.29,-0.12,0.03,IDLE3
5.57,-0.27,8.16,0.27,-0.06,-0.03,IDLE3
5.49,-0.03,7.95,0.26,-0.06,-0.02,IDLE3
5.88,-1.15,8.33,0.28,-0.11,0.02,IDLE3
5.91,-0.34,8.21,0.29,-0.12,0.02,IDLE3
6.05,-0.22,8.06,0.28,-0.08,-0.03,IDLE3
5.89,-0.01,8.12,0.27,-0.08,-0.02,IDLE3
5.6,-1.08,8.71,0.28,-0.1,0.03,IDLE3
5.26,-0.32,8.34,0.28,-0.08,0.02,IDLE3
5.97,-0.33,7.7,0.28,-0.07,-0.03,IDLE3
6.24,-0.1,7.82,0.27,-0.1,-0.02,IDLE3
5.8,-1.1,8.82,0.27,-0.12,0.03,IDLE3
5.42,-0.3,8.58,0.29,-0.1,0.02,IDLE3
5.61,-0.23,7.99,0.28,-0.06,-0.03,IDLE3
5.75,-0.15,7.74,0.27,-0.08,-0.02,IDLE3
5.87,-1.22,8.48,0.27,-0.12,0.03,IDLE3
5.78,-0.12,8.4,0.29,-0.1,0.02,IDLE3
6.06,-0.28,7.97,0.29,-0.08,-0.02,IDLE3
5.77,-0.14,8.19,0.27,-0.08,-0.02,IDLE3
5.32,-1.16,8.71,0.26,-0.09,0.03,IDLE3
5.32,-0.18,8.15,0.28,-0.07,0.02,IDLE3
6.35,-0.34,7.55,0.29,-0.09,-0.02,IDLE3
6.21,-0.23,8.09,0.27,-0.1,-0.02,IDLE3
5.42,-1.02,8.94,0.25,-0.1,0.03,IDLE3
5.22,-0.13,8.46,0.29,-0.08,0.02,IDLE3
5.87,-0.29,7.7,0.29,-0.06,-0.03,IDLE3
5.94,-0.41,7.84,0.27,-0.09,-0.02,IDLE3
5.82,-0.97,8.68,0.25,-0.11,0.03,IDLE3
5.67,-0.08,8.37,0.3,-0.09,0.01,IDLE3
6.04,-0.4,7.95,0.3,-0.08,-0.01,IDLE3
5.65,-0.32,8.32,0.27,-0.08,-0.03,IDLE3
5.2,-0.98,8.72,0.24,-0.08,0.02,IDLE3
5.61,-0.16,7.98,0.3,-0.08,0.01,IDLE3
6.55,-0.39,7.69,0.29,-0.1,-0.01,IDLE3
6.0,-0.36,8.4,0.27,-0.1,-0.02,IDLE3
5.11,-0.8,8.95,0.24,-0.08,0.02,IDLE3
5.29,-0.18,8.08,0.3,-0.06,0.01,IDLE3
6.01,-0.43,7.73,0.29,-0.08,-0.01,IDLE3
6.1,-0.5,7.93,0.27,-0.1,-0.02,IDLE3
5.66,-0.72,8.76,0.24,-0.1,0.03,IDLE3
5.58,-0.17,8.26,0.3,-0.08,0.01,IDLE3
6.0,-0.41,7.93,0.3,-0.08,-0.01,IDLE3
5.66,-0.48,7.96,0.27,-0.08,-0.02,IDLE3
5.22,-0.8,8.53,0.24,-0.08,0.02,IDLE3
5.88,-0.23,7.83,0.3,-0.09,0.01,IDLE3
6.53,-0.38,7.83,0.3,-0.11,-0.0,IDLE3
5.77,-0.5,8.43,0.27,-0.09,-0.02,IDLE3
5.01,-0.55,8.59,0.24,-0.07,0.01,IDLE3
5.54,-0.32,7.81,0.3,-0.07,0.01,IDLE3
6.24,-0.51,7.55,0.3,-0.1,-0.0,IDLE3
6.16,-0.48,8.02,0.27,-0.11,-0.02,IDLE3
5.54,-0.41,8.58,0.24,-0.09,0.01,IDLE3
5.63,-0.34,8.12,0.31,-0.08,0.01,IDLE3
5.99,-0.52,7.96,0.3,-0.09,0.0,IDLE3
5.77,-0.54,8.04,0.26,-0.09,-0.02,IDLE3
5.45,-0.48,8.27,0.24,-0.08,0.01,IDLE3
6.1,-0.35,7.91,0.31,-0.1,0.01,IDLE3
6.32,-0.53,8.08,0.3,-0.11,0.01,IDLE3
5.58,-0.46,8.46,0.27,-0.07,-0.03,IDLE3
5.1,-0.23,8.35,0.24,-0.06,0.0,IDLE3
5.9,-0.63,7.94,0.3,-0.09,0.01,IDLE3
6.49,-0.57,7.92,0.29,-0.13,0.02,IDLE3
6.12,-0.46,8.26,0.27,-0.1,-0.02,IDLE3
5.42,-0.19,8.56,0.24,-0.07,0.0,IDLE3
5.66,-0.58,8.32,0.3,-0.08,0.01,IDLE3
5.9,-0.55,7.98,0.29,-0.1,0.01,IDLE3
5.95,-0.57,7.9,0.26,-0.09,-0.02,IDLE3
5.78,-0.05,8.16,0.24,-0.09,-0.0,IDLE3
6.12,-0.6,8.34,0.3,-0.1,0.01,IDLE3
6.02,-0.51,8.35,0.29,-0.11,0.01,IDLE3
5.54,-0.48,8.13,0.27,-0.07,-0.03,IDLE3
5.32,-0.14,8.12,0.24,-0.06,-0.01,IDLE3
6.08,-0.79,8.09,0.29,-0.1,0.01,IDLE3
6.29,-0.47,8.26,0.3,-0.13,0.02,IDLE3
5.77,-0.45,8.32,0.27,-0.09,-0.02,IDLE3
5.31,-0.09,8.46,0.25,-0.07,-0.01,IDLE3
5.57,-0.76,8.26,0.29,-0.08,0.01,IDLE3
5.91,-0.56,8.02,0.29,-0.11,0.02,IDLE3
6.09,-0.47,7.96,0.27,-0.1,-0.02,IDLE3
5.75,0.07,8.14,0.25,-0.08,-0.01,IDLE3
5.77,-0.85,8.44,0.29,-0.1,0.01,IDLE3
5.76,-0.5,8.34,0.29,-0.1,0.02,IDLE3
5.55,-0.42,8.02,0.27,-0.07,-0.02,IDLE3
5.53,-0.08,7.9,0.25,-0.07,-0.01,IDLE3
6.27,-0.82,8.17,0.29,-0.12,0.02,IDLE3
6.0,-0.51,8.38,0.29,-0.12,0.03,IDLE3
5.56,-0.38,8.28,0.27,-0.07,-0.02,IDLE3
5.27,0.06,8.27,0.25,-0.06,-0.02,IDLE3
5.68,-0.88,8.18,0.28,-0.09,0.01,IDLE3
5.95,-0.62,8.0,0.29,-0.12,0.03,IDLE3
6.11,-0.35,8.03,0.27,-0.09,-0.02,IDLE3
5.74,0.11,8.2,0.26,-0.08,-0.02,IDLE3
5.66,-0.96,8.6,0.28,-0.09,0.02,IDLE3
5.49,-0.52,8.42,0.29,-0.1,0.02,IDLE3
5.58,-0.34,7.94,0.27,-0.07,-0.02,IDLE3
5.9,0.01,7.79,0.26,-0.08,-0.02,IDLE3
6.19,-0.97,8.48,0.28,-0.12,0.02,IDLE3
5.61,-0.5,8.57,0.29,-0.11,0.03,IDLE3
5.53,-0.28,8.08,0.28,-0.06,-0.03,IDLE3
5.37,0.09,8.02,0.26,-0.05,-0.03,IDLE3
5.77,-1.12,8.29,0.27,-0.1,0.02,IDLE3
5.87,-0.51,8.16,0.28,-0.12,0.03,IDLE3
6.07,-0.25,7.94,0.28,-0.08,-0.02,IDLE3
5.74,-0.03,8.21,0.27,-0.07,-0.03,IDLE3
5.45,-1.08,8.62,0.27,-0.09,0.02,IDLE3
5.33,-0.43,8.33,0.28,-0.08,0.02,IDLE3
5.85,-0.33,7.64,0.28,-0.07,-0.02,IDLE3
6.19,-0.07,7.7,0.27,-0.09,-0.02,IDLE3
5.94,-1.07,8.76,0.27,-0.12,0.03,IDLE3
5.32,-0.35,8.67,0.28,-0.09,0.02,IDLE3
5.68,-0.24,7.82,0.29,-0.06,-0.02,IDLE3
5.87,-0.18,7.66,0.27,-0.08,-0.03,IDLE3
5.8,-1.2,8.48,0.26,-0.11,0.03,IDLE3
5.81,-0.24,8.35,0.29,-0.11,0.03,IDLE3
6.11,-0.27,7.98,0.29,-0.08,-0.02,IDLE3
5.75,-0.16,8.15,0.27,-0.07,-0.03,IDLE3
5.31,-1.09,8.73,0.25,-0.09,0.02,IDLE3
5.43,-0.23,8.13,0.28,-0.08,0.02,IDLE3
6.16,-0.33,7.61,0.29,-0.08,-0.02,IDLE3
6.29,-0.15,7.94,0.27,-0.1,-0.02,IDLE3
5.64,-1.02,8.91,0.25,-0.1,0.02,IDLE3
5.21,-0.17,8.5,0.29,-0.07,0.02,IDLE3
5.83,-0.27,7.72,0.29,-0.07,-0.02,IDLE3
6.13,-0.39,7.74,0.27,-0.09,-0.02,IDLE3
5.77,-1.09,8.59,0.25,-0.11,0.02,IDLE3
5.77,-0.13,8.3,0.29,-0.09,0.02,IDLE3
6.07,-0.31,7.95,0.3,-0.08,-0.01,IDLE3
5.68,-0.35,8.14,0.27,-0.08,-0.03,IDLE3
5.29,-0.91,8.49,0.24,-0.08,0.02,IDLE3
5.66,-0.24,7.92,0.29,-0.08,0.01,IDLE3
6.43,-0.33,7.59,0.3,-0.1,-0.01,IDLE3
6.23,-0.34,8.17,0.27,-0.1,-0.02,IDLE3
5.34,-0.81,8.75,0.24,-0.09,0.02,IDLE3
5.23,-0.19,8.15,0.29,-0.07,0.01,IDLE3
6.09,-0.5,7.61,0.3,-0.09,-0.01,IDLE3
6.25,-0.5,7.96,0.27,-0.1,-0.02,IDLE3
5.77,-0.75,8.49,0.24,-0.1,0.02,IDLE3
5.7,-0.18,8.2,0.29,-0.09,0.01,IDLE3
6.07,-0.53,7.93,0.3,-0.09,-0.0,IDLE3
5.7,-0.46,8.11,0.27,-0.08,-0.03,IDLE3
5.36,-0.62,8.43,0.23,-0.08,0.01,IDLE3
5.98,-0.3,8.07,0.29,-0.1,0.01,IDLE3
6.59,-0.48,7.76,0.3,-0.12,0.0,IDLE3
6.02,-0.48,8.43,0.27,-0.1,-0.02,IDLE3
5.12,-0.43,8.74,0.24,-0.07,0.0,IDLE3
5.46,-0.36,8.18,0.29,-0.07,0.01,IDLE3
6.25,-0.67,7.75,0.3,-0.11,0.01,IDLE3
6.22,-0.55,8.07,0.27,-0.11,-0.02,IDLE3
5.53,-0.2,8.54,0.24,-0.08,0.0,IDLE3
5.77,-0.37,8.36,0.3,-0.08,0.01,IDLE3
5.95,-0.57,8.12,0.3,-0.1,0.01,IDLE3
5.69,-0.55,7.99,0.27,-0.08,-0.02,IDLE3
5.52,-0.23,8.16,0.23,-0.08,-0.0,IDLE3
6.16,-0.49,8.15,0.3,-0.1,0.01,IDLE3
6.11,-0.63,8.32,0.3,-0.12,0.02,IDLE3
5.76,-0.57,8.44,0.27,-0.09,-0.02,IDLE3
5.08,-0.12,8.38,0.24,-0.06,-0.01,IDLE3
5.71,-0.59,7.89,0.29,-0.08,0.01,IDLE3
6.26,-0.71,7.96,0.3,-0.12,0.02,IDLE3
6.06,-0.47,8.29,0.27,-0.1,-0.02,IDLE3
5.41,0.07,8.36,0.25,-0.07,-0.01,IDLE3
5.69,-0.56,8.27,0.3,-0.08,0.01,IDLE3
5.75,-0.64,8.25,0.29,-0.1,0.02,IDLE3
5.66,-0.52,8.01,0.27,-0.08,-0.02,IDLE3
5.79,0.04,7.88,0.25,-0.08,-0.02,IDLE3
6.19,-0.67,8.3,0.3,-0.11,0.01,IDLE3
5.74,-0.71,8.49,0.29,-0.11,0.03,IDLE3
5.5,-0.46,8.41,0.27,-0.07,-0.02,IDLE3
5.27,0.15,7.97,0.25,-0.05,-0.02,IDLE3
6.02,-0.86,8.1,0.29,-0.1,0.01,IDLE3
6.15,-0.69,8.18,0.29,-0.13,0.03,IDLE3
5.85,-0.32,8.3,0.27,-0.09,-0.02,IDLE3
5.47,0.16,8.21,0.26,-0.06,-0.03,IDLE3
5.71,-0.84,8.44,0.29,-0.09,0.01,IDLE3
5.5,-0.64,8.4,0.28,-0.1,0.03,IDLE3
5.83,-0.4,7.89,0.27,-0.07,-0.02,IDLE3
6.05,0.15,7.8,0.26,-0.08,-0.02,IDLE3
5.99,-1.04,8.58,0.29,-0.12,0.02,IDLE3
5.33,-0.52,8.78,0.28,-0.1,0.03,IDLE3
5.52,-0.25,7.88,0.28,-0.06,-0.03,IDLE3
5.59,0.1,7.65,0.26,-0.06,-0.03,IDLE3
6.11,-1.17,8.21,0.28,-0.12,0.02,IDLE3
5.88,-0.43,8.57,0.28,-0.12,0.03,IDLE3
5.87,-0.29,8.09,0.28,-0.08,-0.02,IDLE3
5.62,0.05,8.01,0.27,-0.06,-0.03,IDLE3
5.54,-1.16,8.47,0.26,-0.1,0.02,IDLE3
5.32,-0.46,8.43,0.28,-0.09,0.03,IDLE3
6.12,-0.33,7.69,0.28,-0.08,-0.02,IDLE3
6.24,0.07,7.87,0.27,-0.09,-0.03,IDLE3
5.69,-1.07,8.83,0.27,-0.1,0.02,IDLE3
5.13,-0.32,8.64,0.28,-0.08,0.02,IDLE3
5.75,-0.31,7.69,0.29,-0.06,-0.02,IDLE3
5.94,-0.04,7.59,0.27,-0.07,-0.03,IDLE3
6.03,-1.15,8.59,0.26,-0.12,0.03,IDLE3
5.65,-0.24,8.59,0.29,-0.1,0.03,IDLE3
5.87,-0.28,8.01,0.29,-0.07,-0.02,IDLE3
5.7,-0.11,7.88,0.28,-0.07,-0.03,IDLE3
5.53,-1.15,8.5,0.25,-0.09,0.02,IDLE3
5.43,-0.35,8.22,0.28,-0.08,0.02,IDLE3
6.33,-0.26,7.66,0.29,-0.08,-0.01,IDLE3
6.21,-0.11,8.05,0.28,-0.09,-0.02,IDLE3
5.38,-1.04,8.8,0.25,-0.09,0.02,IDLE3
5.11,-0.23,8.24,0.28,-0.07,0.01,IDLE3
6.07,-0.4,7.49,0.3,-0.08,-0.01,IDLE3
6.18,-0.27,7.61,0.28,-0.09,-0.02,IDLE3
5.91,-0.98,8.54,0.25,-0.11,0.02,IDLE3
5.49,-0.23,8.35,0.29,-0.09,0.02,IDLE3
5.93,-0.34,7.82,0.3,-0.08,-0.01,IDLE3
5.83,-0.29,7.81,0.28,-0.08,-0.03,IDLE3
5.54,-0.93,8.51,0.24,-0.09,0.02,IDLE3
5.87,-0.21,8.15,0.29,-0.09,0.01,IDLE3
6.47,-0.35,7.68,0.3,-0.1,-0.01,IDLE3
6.08,-0.36,8.27,0.28,-0.1,-0.02,IDLE3
5.19,-0.78,8.78,0.24,-0.08,0.01,IDLE3
5.31,-0.27,8.17,0.28,-0.07,0.01,IDLE3
6.36,-0.56,7.58,0.3,-0.11,0.0,IDLE3
6.3,-0.41,8.09,0.28,-0.11,-0.02,IDLE3
5.73,-0.63,8.67,0.24,-0.1,0.01,IDLE3
5.5,-0.23,8.49,0.29,-0.08,0.01,IDLE3
5.96,-0.51,7.98,0.31,-0.09,0.0,IDLE3
5.84,-0.48,7.9,0.27,-0.09,-0.02,IDLE3
5.65,-0.53,8.33,0.24,-0.09,0.0,IDLE3
6.0,-0.31,8.26,0.29,-0.1,0.01,IDLE3
6.41,-0.63,8.12,0.3,-0.12,0.01,IDLE3
5.74,-0.44,8.35,0.27,-0.09,-0.02,IDLE3
5.11,-0.35,8.46,0.24,-0.06,-0.01,IDLE3
5.68,-0.47,7.92,0.29,-0.08,0.01,IDLE3
6.37,-0.71,7.96,0.3,-0.13,0.02,IDLE3
6.01,-0.36,8.31,0.27,-0.1,-0.02,IDLE3
5.53,-0.16,8.49,0.24,-0.08,-0.0,IDLE3
5.67,-0.47,8.27,0.3,-0.08,0.01,IDLE3
5.78,-0.68,8.13,0.29,-0.1,0.02,IDLE3
5.77,-0.48,8.02,0.27,-0.09,-0.02,IDLE3
5.84,0.0,7.85,0.25,-0.08,-0.01,IDLE3
6.11,-0.63,8.27,0.3,-0.11,0.01,IDLE3
5.99,-0.66,8.44,0.3,-0.12,0.03,IDLE3
5.43,-0.36,8.38,0.27,-0.07,-0.02,IDLE3
5.37,0.04,7.9,0.25,-0.06,-0.02,IDLE3
6.01,-0.8,8.04,0.29,-0.11,0.02,IDLE3
6.07,-0.63,8.29,0.29,-0.13,0.03,IDLE3
5.83,-0.31,8.26,0.27,-0.08,-0.02,IDLE3
5.59,0.05,8.23,0.26,-0.07,-0.02,IDLE3
5.6,-0.83,8.43,0.29,-0.09,0.02,IDLE3
5.45,-0.61,8.33,0.28,-0.09,0.02,IDLE3
5.94,-0.4,7.8,0.28,-0.08,-0.02,IDLE3
6.15,0.05,7.85,0.26,-0.09,-0.02,IDLE3
5.83,-1.01,8.65,0.28,-0.11,0.02,IDLE3
5.28,-0.47,8.67,0.28,-0.09,0.02,IDLE3
5.56,-0.29,7.98,0.28,-0.06,-0.03,IDLE3
5.67,-0.07,7.74,0.26,-0.07,-0.02,IDLE3
6.0,-1.1,8.41,0.27,-0.11,0.02,IDLE3
5.83,-0.37,8.54,0.29,-0.11,0.03,IDLE3
5.92,-0.33,8.08,0.29,-0.08,-0.02,IDLE3
5.56,-0.09,8.07,0.27,-0.06,-0.03,IDLE3
5.35,-1.02,8.62,0.26,-0.09,0.02,IDLE3
5.46,-0.4,8.28,0.28,-0.08,0.02,IDLE3
6.32,-0.36,7.7,0.29,-0.09,-0.01,IDLE3
6.14,-0.11,8.11,0.27,-0.1,-0.02,IDLE3
5.47,-0.91,8.84,0.26,-0.09,0.02,IDLE3
5.27,-0.25,8.43,0.29,-0.07,0.02,IDLE3
5.78,-0.34,7.87,0.29,-0.07,-0.01,IDLE3
5.9,-0.27,7.7,0.27,-0.08,-0.02,IDLE3
5.86,-0.89,8.51,0.25,-0.1,0.02,IDLE3
5.73,-0.23,8.37,0.3,-0.09,0.02,IDLE3
5.96,-0.4,8.04,0.29,-0.08,-0.01,IDLE3
5.62,-0.28,7.94,0.27,-0.07,-0.03,IDLE3
5.28,-0.84,8.42,0.24,-0.08,0.01,IDLE3
5.68,-0.34,7.94,0.29,-0.09,0.01,IDLE3
6.44,-0.4,7.75,0.29,-0.11,0.0,IDLE3
5.98,-0.29,8.31,0.27,-0.09,-0.02,IDLE3
5.3,-0.64,8.62,0.24,-0.08,0.01,IDLE3
5.4,-0.4,8.15,0.29,-0.07,0.01,IDLE3
5.92,-0.42,7.7,0.29,-0.09,-0.0,IDLE3
6.1,-0.39,7.84,0.27,-0.09,-0.02,IDLE3
5.82,-0.55,8.46,0.24,-0.1,0.01,IDLE3
5.71,-0.43,8.36,0.29,-0.09,0.02,IDLE3
5.85,-0.47,8.05,0.3,-0.09,0.0,IDLE3
5.7,-0.42,7.91,0.27,-0.08,-0.03,IDLE3
5.68,-0.5,8.26,0.24,-0.09,0.0,IDLE3
5.98,-0.48,8.13,0.29,-0.1,0.01,IDLE3
6.36,-0.5,8.1,0.3,-0.12,0.01,IDLE3
5.8,-0.42,8.27,0.27,-0.08,-0.02,IDLE3
5.25,-0.34,8.45,0.24,-0.06,-0.01,IDLE3
5.62,-0.66,8.11,0.29,-0.09,0.01,IDLE3
6.21,-0.62,7.97,0.29,-0.12,0.02,IDLE3
6.18,-0.4,7.91,0.27,-0.1,-0.02,IDLE3
5.76,-0.18,8.32,0.25,-0.09,-0.0,IDLE3
5.61,-0.67,8.44,0.3,-0.09,0.01,IDLE3
