ax,ay,az,gx,gy,gz,target
5.62,-0.8,8.38,0.18,-0.07,-0.1,MOV
5.53,-0.86,8.25,0.23,-0.06,-0.06,MOV
6.28,-0.95,7.54,0.26,-0.09,-0.06,MOV
6.56,-0.84,7.6,0.23,-0.1,-0.1,MOV
5.95,-0.69,8.13,0.19,-0.08,-0.1,MOV
5.95,-0.88,8.31,0.23,-0.09,-0.05,MOV
6.28,-0.88,7.78,0.27,-0.09,-0.05,MOV
6.16,-0.76,7.72,0.23,-0.08,-0.09,MOV
5.71,-0.87,8.06,0.19,-0.07,-0.09,MOV
6.07,-0.89,8.05,0.24,-0.09,-0.04,MOV
6.82,-0.79,7.58,0.28,-0.11,-0.04,MOV
6.47,-0.79,7.95,0.25,-0.1,-0.08,MOV
5.48,-0.82,8.33,0.2,-0.06,-0.08,MOV
5.53,-0.85,8.07,0.24,-0.06,-0.04,MOV
6.51,-0.91,7.47,0.28,-0.1,-0.03,MOV
6.61,-0.78,7.79,0.25,-0.11,-0.07,MOV
5.97,-0.81,8.2,0.2,-0.09,-0.06,MOV
5.75,-0.86,8.34,0.25,-0.08,-0.03,MOV
6.19,-0.81,7.73,0.29,-0.09,-0.02,MOV
6.13,-0.81,7.7,0.25,-0.08,-0.06,MOV
5.95,-0.79,7.99,0.21,-0.08,-0.06,MOV
6.14,-0.75,8.14,0.25,-0.09,-0.02,MOV
6.63,-0.82,7.82,0.3,-0.11,-0.01,MOV
6.09,-0.86,8.09,0.26,-0.08,-0.05,MOV
5.47,-0.77,8.14,0.21,-0.06,-0.06,MOV
5.8,-0.84,7.87,0.25,-0.07,-0.02,MOV
6.73,-0.99,7.62,0.3,-0.12,-0.01,MOV
6.4,-0.75,8.12,0.26,-0.1,-0.05,MOV
5.86,-0.74,8.34,0.22,-0.08,-0.05,MOV
5.55,-0.76,8.2,0.26,-0.07,-0.01,MOV
6.16,-0.96,7.69,0.3,-0.09,-0.01,MOV
6.32,-0.89,7.67,0.25,-0.09,-0.04,MOV
6.12,-0.67,8.03,0.22,-0.09,-0.04,MOV
6.13,-0.72,8.11,0.26,-0.09,-0.01,MOV
6.34,-0.96,7.92,0.3,-0.1,-0.0,MOV
6.02,-0.72,7.88,0.26,-0.08,-0.04,MOV
5.66,-0.81,8.0,0.22,-0.07,-0.04,MOV
6.05,-0.83,7.9,0.26,-0.09,-0.01,MOV
6.69,-0.88,7.87,0.3,-0.12,0.0,MOV
6.26,-0.77,8.12,0.27,-0.09,-0.04,MOV
5.6,-0.77,8.33,0.23,-0.07,-0.04,MOV
5.5,-0.8,8.04,0.26,-0.06,-0.01,MOV
6.33,-0.91,7.54,0.3,-0.1,-0.0,MOV
6.67,-0.78,7.66,0.27,-0.11,-0.04,MOV
5.99,-0.75,8.27,0.23,-0.09,-0.04,MOV
5.66,-0.75,8.3,0.26,-0.07,-0.01,MOV
6.18,-0.79,7.78,0.3,-0.09,-0.0,MOV
6.18,-0.75,7.62,0.26,-0.08,-0.04,MOV
5.89,-0.94,8.02,0.22,-0.08,-0.04,MOV
6.11,-0.76,8.07,0.26,-0.09,-0.01,MOV
6.48,-0.87,7.84,0.31,-0.11,0.0,MOV
6.11,-0.79,7.95,0.27,-0.08,-0.04,MOV
5.49,-0.89,8.29,0.22,-0.07,-0.04,MOV
5.59,-0.79,7.95,0.25,-0.07,-0.02,MOV
6.62,-0.83,7.45,0.3,-0.1,-0.01,MOV
6.73,-0.73,7.86,0.26,-0.11,-0.05,MOV
5.8,-0.75,8.33,0.21,-0.07,-0.06,MOV
5.54,-0.8,8.32,0.24,-0.06,-0.04,MOV
6.26,-0.74,7.54,0.28,-0.08,-0.05,MOV
6.65,-0.73,7.43,0.23,-0.09,-0.1,MOV
6.09,-0.87,8.03,0.16,-0.08,-0.12,MOV
5.91,-0.69,8.25,0.21,-0.07,-0.08,MOV
6.52,-0.76,7.68,0.24,-0.08,-0.11,MOV
6.38,-0.67,7.68,0.17,-0.06,-0.19,MOV
5.65,-0.97,8.16,0.11,-0.05,-0.18,MOV
5.97,-0.69,7.77,0.15,-0.06,-0.16,MOV
6.91,-0.68,7.47,0.18,-0.08,-0.2,MOV
6.5,-0.66,7.86,0.12,-0.07,-0.26,MOV
5.57,-0.84,8.32,0.05,-0.04,-0.27,MOV
5.56,-0.67,8.15,0.09,-0.03,-0.25,MOV
6.47,-0.79,7.44,0.12,-0.05,-0.27,MOV
6.62,-0.64,7.52,0.06,-0.06,-0.33,MOV
5.9,-0.86,8.29,0.01,-0.05,-0.33,MOV
5.66,-0.68,8.28,0.06,-0.04,-0.3,MOV
6.34,-0.72,7.59,0.09,-0.05,-0.33,MOV
6.13,-0.65,7.69,0.03,-0.04,-0.38,MOV
5.71,-1.08,8.12,-0.01,-0.04,-0.36,MOV
6.0,-0.78,8.13,0.05,-0.05,-0.32,MOV
6.53,-0.74,7.71,0.08,-0.06,-0.34,MOV
6.2,-0.74,7.93,0.04,-0.05,-0.38,MOV
5.48,-1.02,8.45,0.0,-0.03,-0.36,MOV
5.5,-0.94,8.23,0.05,-0.04,-0.32,MOV
6.56,-0.77,7.39,0.1,-0.07,-0.33,MOV
6.7,-0.63,7.65,0.05,-0.07,-0.38,MOV
5.67,-1.02,8.48,0.01,-0.05,-0.35,MOV
5.53,-0.78,8.33,0.06,-0.04,-0.3,MOV
6.3,-0.64,7.56,0.1,-0.04,-0.34,MOV
6.36,-0.64,7.55,0.05,-0.05,-0.37,MOV
5.98,-1.11,8.22,0.02,-0.05,-0.34,MOV
5.94,-0.72,8.27,0.07,-0.05,-0.3,MOV
6.36,-0.65,7.6,0.11,-0.05,-0.33,MOV
6.27,-0.59,7.69,0.06,-0.04,-0.37,MOV
5.66,-1.02,8.31,0.02,-0.03,-0.34,MOV
5.71,-0.88,8.12,0.07,-0.04,-0.29,MOV
6.69,-0.51,7.47,0.11,-0.05,-0.32,MOV
6.58,-0.5,7.7,0.07,-0.05,-0.36,MOV
5.59,-0.93,8.49,0.03,-0.03,-0.33,MOV
5.49,-0.79,8.3,0.07,-0.03,-0.28,MOV
6.19,-0.43,7.58,0.11,-0.03,-0.31,MOV
6.53,-0.53,7.48,0.07,-0.05,-0.35,MOV
5.97,-0.86,8.34,0.04,-0.06,-0.3,MOV
5.58,-0.78,8.53,0.09,-0.04,-0.26,MOV
6.05,-0.51,7.77,0.12,-0.03,-0.29,MOV
6.11,-0.35,7.66,0.08,-0.03,-0.32,MOV
5.7,-1.01,8.27,0.06,-0.05,-0.28,MOV
5.82,-0.92,8.29,0.1,-0.06,-0.23,MOV
6.37,-0.43,7.8,0.14,-0.06,-0.26,MOV
6.16,-0.4,7.81,0.1,-0.04,-0.3,MOV
5.46,-0.97,8.44,0.07,-0.05,-0.25,MOV
5.41,-0.94,8.47,0.12,-0.05,-0.2,MOV
6.17,-0.61,7.64,0.15,-0.06,-0.23,MOV
6.47,-0.37,7.63,0.12,-0.06,-0.27,MOV
5.85,-0.93,8.48,0.1,-0.07,-0.22,MOV
5.43,-0.95,8.6,0.14,-0.06,-0.18,MOV
5.97,-0.53,7.76,0.17,-0.05,-0.21,MOV
6.12,-0.42,7.6,0.13,-0.05,-0.25,MOV
5.93,-1.05,8.27,0.12,-0.07,-0.2,MOV
5.88,-0.92,8.51,0.16,-0.09,-0.15,MOV
6.16,-0.5,7.88,0.19,-0.06,-0.19,MOV
6.1,-0.42,7.73,0.15,-0.04,-0.23,MOV
5.61,-1.01,8.43,0.13,-0.06,-0.18,MOV
5.67,-1.01,8.3,0.18,-0.07,-0.13,MOV
6.41,-0.44,7.58,0.2,-0.07,-0.17,MOV
6.45,-0.32,7.7,0.16,-0.06,-0.21,MOV
5.77,-0.92,8.48,0.15,-0.07,-0.16,MOV
5.5,-0.91,8.55,0.19,-0.07,-0.12,MOV
6.0,-0.36,7.67,0.21,-0.06,-0.16,MOV
6.26,-0.33,7.56,0.17,-0.05,-0.19,MOV
6.13,-0.88,8.24,0.16,-0.08,-0.14,MOV
5.84,-0.91,8.56,0.21,-0.09,-0.09,MOV
6.0,-0.35,7.82,0.22,-0.06,-0.13,MOV
5.9,-0.23,7.72,0.18,-0.04,-0.18,MOV
5.67,-0.89,8.15,0.18,-0.07,-0.12,MOV
5.92,-0.97,8.22,0.23,-0.09,-0.06,MOV
6.34,-0.31,7.77,0.23,-0.08,-0.1,MOV
6.09,-0.22,7.85,0.2,-0.05,-0.14,MOV
5.59,-0.84,8.35,0.19,-0.07,-0.09,MOV
5.53,-0.95,8.42,0.24,-0.08,-0.04,MOV
5.94,-0.44,7.59,0.24,-0.07,-0.08,MOV
6.34,-0.21,7.48,0.21,-0.07,-0.11,MOV
6.03,-0.79,8.26,0.22,-0.09,-0.05,MOV
5.65,-1.05,8.62,0.26,-0.1,-0.01,MOV
5.74,-0.31,7.74,0.26,-0.06,-0.06,MOV
5.87,-0.23,7.53,0.22,-0.06,-0.09,MOV
6.01,-0.9,7.99,0.22,-0.09,-0.04,MOV
6.16,-1.02,8.33,0.26,-0.12,-0.0,MOV
6.07,-0.34,7.92,0.26,-0.08,-0.06,MOV
6.07,-0.24,7.66,0.22,-0.05,-0.11,MOV
5.73,-0.85,8.09,0.2,-0.07,-0.08,MOV
5.83,-1.1,8.22,0.24,-0.09,-0.05,MOV
6.37,-0.33,7.54,0.22,-0.07,-0.11,MOV
6.41,-0.15,7.57,0.17,-0.05,-0.18,MOV
5.92,-0.85,8.36,0.16,-0.06,-0.14,MOV
5.77,-0.92,8.38,0.18,-0.07,-0.12,MOV
6.11,-0.34,7.5,0.16,-0.05,-0.21,MOV
6.07,-0.27,7.56,0.1,-0.03,-0.26,MOV
6.2,-0.79,8.17,0.11,-0.06,-0.23,MOV
6.12,-0.84,8.29,0.13,-0.07,-0.21,MOV
5.92,-0.39,7.93,0.1,-0.03,-0.29,MOV
5.75,-0.17,7.72,0.05,-0.01,-0.34,MOV
5.59,-0.79,8.27,0.06,-0.03,-0.3,MOV
6.09,-0.91,8.02,0.1,-0.07,-0.27,MOV
6.31,-0.33,7.89,0.07,-0.05,-0.33,MOV
5.8,-0.23,8.03,0.03,-0.02,-0.37,MOV
5.44,-0.77,8.42,0.05,-0.03,-0.32,MOV
5.75,-0.93,8.25,0.09,-0.06,-0.28,MOV
5.92,-0.46,7.81,0.07,-0.05,-0.34,MOV
5.87,-0.29,7.86,0.03,-0.04,-0.35,MOV
5.83,-0.69,8.37,0.07,-0.06,-0.29,MOV
5.88,-0.94,8.37,0.11,-0.08,-0.25,MOV
5.72,-0.39,8.0,0.1,-0.05,-0.3,MOV
5.66,-0.29,7.81,0.06,-0.03,-0.33,MOV
5.68,-0.81,8.23,0.09,-0.05,-0.26,MOV
6.35,-0.95,8.11,0.15,-0.1,-0.21,MOV
6.15,-0.43,8.11,0.12,-0.07,-0.27,MOV
5.52,-0.24,8.08,0.08,-0.03,-0.29,MOV
5.56,-0.81,8.27,0.12,-0.05,-0.23,MOV
6.02,-0.97,8.11,0.17,-0.08,-0.19,MOV
6.25,-0.53,7.75,0.14,-0.07,-0.24,MOV
5.96,-0.19,7.86,0.11,-0.05,-0.25,MOV
5.79,-0.73,8.37,0.14,-0.06,-0.19,MOV
5.9,-0.89,8.3,0.19,-0.07,-0.16,MOV
5.94,-0.43,7.79,0.16,-0.05,-0.21,MOV
5.61,-0.33,7.95,0.12,-0.03,-0.22,MOV
5.9,-0.74,8.14,0.16,-0.06,-0.16,MOV
6.31,-0.75,8.24,0.22,-0.09,-0.13,MOV
5.95,-0.43,8.02,0.18,-0.06,-0.18,MOV
5.33,-0.3,8.13,0.14,-0.03,-0.19,MOV
5.55,-0.74,8.19,0.18,-0.05,-0.13,MOV
6.15,-0.75,7.93,0.24,-0.08,-0.1,MOV
6.33,-0.43,7.84,0.2,-0.08,-0.15,MOV
5.62,-0.28,8.29,0.17,-0.05,-0.15,MOV
5.41,-0.65,8.5,0.2,-0.05,-0.1,MOV
5.83,-0.68,8.12,0.25,-0.07,-0.08,MOV
5.99,-0.4,7.81,0.21,-0.07,-0.13,MOV
5.75,-0.37,8.11,0.17,-0.06,-0.13,MOV
5.81,-0.62,8.37,0.2,-0.08,-0.09,MOV
6.06,-0.61,8.18,0.25,-0.09,-0.08,MOV
5.91,-0.35,7.97,0.2,-0.07,-0.14,MOV
5.46,-0.33,8.07,0.15,-0.05,-0.15,MOV
5.53,-0.67,8.2,0.18,-0.06,-0.11,MOV
6.44,-0.59,7.89,0.22,-0.1,-0.11,MOV
6.31,-0.32,7.98,0.17,-0.08,-0.17,MOV
5.45,-0.33,8.37,0.13,-0.05,-0.19,MOV
5.34,-0.65,8.39,0.15,-0.05,-0.15,MOV
6.03,-0.59,7.96,0.19,-0.07,-0.16,MOV
6.34,-0.4,7.66,0.14,-0.07,-0.22,MOV
5.88,-0.39,8.18,0.1,-0.07,-0.23,MOV
5.58,-0.65,8.6,0.13,-0.06,-0.19,MOV
6.01,-0.59,8.13,0.16,-0.06,-0.2,MOV
6.04,-0.36,7.76,0.12,-0.05,-0.26,MOV
5.58,-0.55,8.18,0.07,-0.05,-0.26,MOV
5.77,-0.68,8.28,0.11,-0.07,-0.21,MOV
6.4,-0.52,7.95,0.15,-0.08,-0.22,MOV
6.07,-0.37,8.05,0.11,-0.06,-0.28,MOV
5.37,-0.5,8.33,0.07,-0.04,-0.27,MOV
5.46,-0.69,8.28,0.11,-0.05,-0.22,MOV
6.2,-0.64,7.66,0.15,-0.07,-0.23,MOV
6.43,-0.37,7.74,0.12,-0.08,-0.27,MOV
5.63,-0.54,8.45,0.08,-0.06,-0.25,MOV
5.3,-0.64,8.53,0.13,-0.05,-0.2,MOV
5.93,-0.6,7.89,0.17,-0.06,-0.2,MOV
6.18,-0.48,7.76,0.14,-0.07,-0.24,MOV
5.67,-0.58,8.19,0.11,-0.06,-0.21,MOV
5.74,-0.63,8.45,0.17,-0.08,-0.16,MOV
6.08,-0.53,7.99,0.21,-0.08,-0.16,MOV
5.9,-0.39,7.97,0.17,-0.06,-0.2,MOV
5.37,-0.49,8.13,0.14,-0.05,-0.18,MOV
5.43,-0.78,8.31,0.19,-0.07,-0.12,MOV
6.35,-0.47,7.81,0.23,-0.09,-0.13,MOV
6.27,-0.31,7.99,0.19,-0.08,-0.17,MOV
5.38,-0.46,8.5,0.17,-0.06,-0.14,MOV
5.32,-0.72,8.52,0.21,-0.06,-0.09,MOV
6.03,-0.52,7.86,0.24,-0.08,-0.1,MOV
6.16,-0.41,7.75,0.2,-0.07,-0.14,MOV
5.84,-0.4,8.29,0.17,-0.08,-0.12,MOV
5.68,-0.67,8.6,0.22,-0.08,-0.07,MOV
5.96,-0.4,8.1,0.25,-0.07,-0.09,MOV
5.98,-0.3,7.83,0.2,-0.06,-0.14,MOV
5.45,-0.47,8.35,0.17,-0.06,-0.12,MOV
5.77,-0.73,8.21,0.22,-0.09,-0.07,MOV
6.37,-0.29,7.91,0.24,-0.09,-0.1,MOV
6.07,-0.29,7.98,0.19,-0.06,-0.16,MOV
5.34,-0.45,8.55,0.15,-0.05,-0.14,MOV
5.43,-0.68,8.31,0.19,-0.06,-0.1,MOV
6.09,-0.36,7.65,0.21,-0.07,-0.14,MOV
6.39,-0.32,7.66,0.16,-0.07,-0.19,MOV
5.72,-0.44,8.45,0.13,-0.07,-0.16,MOV
5.42,-0.63,8.54,0.18,-0.06,-0.13,MOV
5.92,-0.33,7.84,0.19,-0.06,-0.17,MOV
6.07,-0.39,7.69,0.14,-0.06,-0.22,MOV
5.6,-0.62,8.27,0.11,-0.06,-0.19,MOV
5.8,-0.63,8.42,0.16,-0.08,-0.15,MOV
6.09,-0.32,8.06,0.18,-0.07,-0.19,MOV
5.83,-0.37,7.98,0.13,-0.05,-0.24,MOV
5.28,-0.58,8.34,0.1,-0.05,-0.21,MOV
5.4,-0.75,8.39,0.16,-0.06,-0.16,MOV
6.26,-0.36,7.8,0.18,-0.08,-0.2,MOV
6.19,-0.33,7.97,0.13,-0.07,-0.23,MOV
5.39,-0.6,8.62,0.12,-0.06,-0.19,MOV
5.3,-0.72,8.58,0.17,-0.06,-0.15,MOV
5.92,-0.4,7.89,0.19,-0.07,-0.18,MOV
5.96,-0.41,7.84,0.15,-0.06,-0.21,MOV
5.74,-0.59,8.37,0.14,-0.08,-0.16,MOV
5.7,-0.68,8.6,0.2,-0.09,-0.12,MOV
5.9,-0.33,8.07,0.21,-0.07,-0.15,MOV
5.75,-0.28,7.89,0.17,-0.06,-0.18,MOV
5.51,-0.65,8.35,0.16,-0.07,-0.13,MOV
5.75,-0.77,8.25,0.22,-0.09,-0.08,MOV
6.33,-0.23,7.88,0.24,-0.09,-0.12,MOV
6.0,-0.25,8.08,0.2,-0.07,-0.15,MOV
5.31,-0.62,8.56,0.18,-0.06,-0.1,MOV
5.38,-0.68,8.37,0.23,-0.07,-0.06,MOV
5.95,-0.24,7.65,0.25,-0.07,-0.1,MOV
6.26,-0.31,7.73,0.21,-0.07,-0.13,MOV
5.76,-0.62,8.5,0.19,-0.09,-0.08,MOV
5.48,-0.57,8.57,0.25,-0.07,-0.05,MOV
5.91,-0.12,7.86,0.25,-0.06,-0.09,MOV
5.98,-0.33,7.78,0.21,-0.06,-0.12,MOV
5.53,-0.77,8.41,0.19,-0.07,-0.07,MOV
5.9,-0.53,8.26,0.24,-0.09,-0.05,MOV
6.23,-0.13,7.9,0.25,-0.07,-0.1,MOV
5.77,-0.29,8.14,0.2,-0.05,-0.14,MOV
5.18,-0.68,8.54,0.17,-0.06,-0.09,MOV
5.59,-0.63,8.2,0.23,-0.07,-0.06,MOV
6.23,-0.2,7.54,0.23,-0.08,-0.11,MOV
6.16,-0.22,7.95,0.18,-0.07,-0.15,MOV
5.36,-0.68,8.73,0.17,-0.07,-0.1,MOV
5.31,-0.59,8.51,0.22,-0.07,-0.08,MOV
5.86,-0.22,7.75,0.22,-0.06,-0.13,MOV
5.79,-0.3,7.84,0.17,-0.06,-0.16,MOV
5.67,-0.8,8.52,0.16,-0.08,-0.11,MOV
5.74,-0.59,8.49,0.21,-0.09,-0.09,MOV
5.85,-0.24,7.98,0.21,-0.07,-0.14,MOV
5.59,-0.23,8.02,0.17,-0.05,-0.17,MOV
5.38,-0.89,8.54,0.15,-0.07,-0.12,MOV
5.63,-0.68,8.22,0.21,-0.09,-0.09,MOV
6.24,-0.23,7.8,0.21,-0.09,-0.14,MOV
5.93,-0.22,8.15,0.18,-0.07,-0.17,MOV
5.22,-0.85,8.82,0.17,-0.07,-0.11,MOV
5.29,-0.67,8.42,0.22,-0.08,-0.09,MOV
5.87,-0.28,7.74,0.21,-0.07,-0.14,MOV
6.13,-0.23,7.77,0.19,-0.08,-0.15,MOV
5.72,-0.84,8.71,0.18,-0.1,-0.09,MOV
5.48,-0.62,8.61,0.23,-0.09,-0.07,MOV
5.77,-0.21,7.92,0.23,-0.06,-0.12,MOV
5.83,-0.25,7.79,0.2,-0.07,-0.14,MOV
5.53,-0.94,8.6,0.19,-0.08,-0.07,MOV
5.87,-0.54,8.34,0.25,-0.1,-0.05,MOV
6.15,-0.17,7.97,0.25,-0.08,-0.1,MOV
5.77,-0.15,8.15,0.21,-0.06,-0.12,MOV
5.26,-0.84,8.72,0.2,-0.07,-0.06,MOV
5.53,-0.6,8.33,0.26,-0.08,-0.04,MOV
6.05,-0.24,7.66,0.25,-0.07,-0.08,MOV
6.16,-0.08,7.88,0.22,-0.08,-0.1,MOV
5.54,-0.75,8.78,0.22,-0.09,-0.04,MOV
5.33,-0.57,8.61,0.27,-0.08,-0.02,MOV
5.71,-0.15,7.84,0.26,-0.06,-0.07,MOV
6.04,-0.19,7.74,0.23,-0.07,-0.09,MOV
5.79,-0.78,8.49,0.23,-0.09,-0.03,MOV
5.83,-0.58,8.55,0.28,-0.1,-0.01,MOV
5.7,-0.15,8.06,0.26,-0.07,-0.06,MOV
5.59,-0.02,7.94,0.23,-0.05,-0.09,MOV
5.49,-0.83,8.53,0.22,-0.08,-0.03,MOV
5.58,-0.74,8.37,0.27,-0.1,-0.0,MOV
6.05,-0.13,7.82,0.25,-0.08,-0.06,MOV
5.91,0.03,8.02,0.22,-0.07,-0.09,MOV
5.42,-0.79,8.71,0.23,-0.09,-0.03,MOV
5.25,-0.73,8.64,0.26,-0.09,-0.01,MOV
5.72,-0.19,7.69,0.25,-0.07,-0.07,MOV
5.96,-0.02,7.64,0.21,-0.07,-0.09,MOV
5.93,-0.83,8.48,0.23,-0.11,-0.03,MOV
5.51,-0.79,8.83,0.26,-0.11,-0.01,MOV
5.45,-0.11,8.02,0.24,-0.06,-0.08,MOV
5.66,0.03,7.69,0.22,-0.06,-0.1,MOV
5.85,-0.98,8.45,0.22,-0.1,-0.04,MOV
5.92,-0.79,8.36,0.27,-0.12,-0.01,MOV
5.87,-0.21,8.05,0.24,-0.08,-0.08,MOV
5.65,0.08,8.07,0.21,-0.06,-0.1,MOV
5.47,-0.92,8.54,0.23,-0.09,-0.04,MOV
5.54,-0.89,8.47,0.26,-0.1,-0.02,MOV
5.92,-0.22,7.81,0.24,-0.08,-0.07,MOV
5.99,0.11,7.77,0.22,-0.07,-0.1,MOV
5.86,-0.79,8.46,0.25,-0.1,-0.03,MOV
5.43,-0.87,8.87,0.28,-0.1,-0.01,MOV
5.29,-0.25,8.0,0.25,-0.06,-0.07,MOV
5.82,0.11,7.55,0.23,-0.06,-0.09,MOV
6.15,-0.88,8.34,0.26,-0.11,-0.02,MOV
6.01,-0.84,8.78,0.29,-0.13,0.02,MOV
5.37,-0.23,8.28,0.26,-0.07,-0.05,MOV
5.46,0.17,7.89,0.25,-0.04,-0.07,MOV
5.85,-0.91,8.18,0.27,-0.1,-0.0,MOV
5.69,-0.89,8.65,0.29,-0.12,0.03,MOV
5.78,-0.07,8.02,0.27,-0.08,-0.04,MOV
5.86,0.2,7.9,0.25,-0.06,-0.05,MOV
5.88,-0.9,8.46,0.29,-0.1,0.02,MOV
5.16,-0.7,8.97,0.28,-0.09,0.03,MOV
5.43,-0.18,7.78,0.28,-0.06,-0.03,MOV
6.17,0.14,7.53,0.26,-0.08,-0.03,MOV
6.04,-1.01,8.55,0.28,-0.12,0.03,MOV
5.55,-0.58,8.9,0.3,-0.12,0.04,MOV
5.3,-0.2,8.19,0.28,-0.06,-0.03,MOV
5.52,0.1,7.69,0.26,-0.06,-0.03,MOV
5.98,-1.04,8.24,0.28,-0.12,0.03,MOV
5.76,-0.45,8.6,0.29,-0.12,0.04,MOV
5.67,-0.28,8.19,0.28,-0.08,-0.02,MOV
5.54,0.11,8.17,0.25,-0.06,-0.03,MOV
5.5,-0.89,8.47,0.28,-0.09,0.02,MOV
5.49,-0.58,8.46,0.29,-0.1,0.03,MOV
5.79,-0.42,7.86,0.27,-0.09,-0.02,MOV
5.88,0.14,7.96,0.25,-0.08,-0.03,MOV
5.79,-0.84,8.46,0.28,-0.11,0.02,MOV
5.55,-0.62,8.75,0.3,-0.11,0.04,MOV
5.26,-0.43,8.16,0.27,-0.07,-0.02,MOV
5.56,0.1,7.69,0.24,-0.06,-0.03,MOV
6.23,-0.82,8.15,0.29,-0.12,0.03,MOV
5.81,-0.69,8.76,0.3,-0.13,0.04,MOV
5.29,-0.4,8.3,0.27,-0.07,-0.02,MOV
5.26,0.18,8.09,0.25,-0.05,-0.03,MOV
5.81,-0.83,8.15,0.29,-0.1,0.02,MOV
5.86,-0.77,8.42,0.3,-0.13,0.04,MOV
5.77,-0.34,8.11,0.27,-0.09,-0.02,MOV
5.67,0.24,8.01,0.26,-0.06,-0.03,MOV
5.74,-0.9,8.4,0.29,-0.1,0.02,MOV
5.44,-0.67,8.64,0.29,-0.1,0.03,MOV
5.39,-0.39,8.05,0.27,-0.06,-0.03,MOV
5.87,0.11,7.69,0.25,-0.07,-0.03,MOV
6.22,-0.82,8.33,0.29,-0.12,0.03,MOV
5.53,-0.63,8.81,0.3,-0.11,0.03,MOV
5.26,-0.29,8.14,0.27,-0.05,-0.04,MOV
5.65,0.06,7.67,0.25,-0.06,-0.03,MOV
5.99,-0.97,8.18,0.29,-0.11,0.03,MOV
5.99,-0.47,8.45,0.3,-0.13,0.04,MOV
5.63,-0.34,8.31,0.27,-0.08,-0.03,MOV
5.4,0.19,8.18,0.25,-0.05,-0.03,MOV
5.69,-0.94,8.38,0.29,-0.1,0.03,MOV
5.59,-0.52,8.38,0.3,-0.11,0.03,MOV
5.68,-0.48,8.0,0.27,-0.08,-0.03,MOV
5.84,0.24,7.96,0.25,-0.08,-0.02,MOV
5.95,-0.82,8.5,0.29,-0.11,0.03,MOV
5.45,-0.49,8.59,0.3,-0.1,0.03,MOV
5.39,-0.39,8.1,0.26,-0.06,-0.03,MOV
5.77,0.11,7.82,0.25,-0.07,-0.03,MOV
6.24,-0.8,8.18,0.29,-0.12,0.03,MOV
5.99,-0.48,8.51,0.3,-0.13,0.03,MOV
5.4,-0.43,8.44,0.26,-0.07,-0.03,MOV
5.26,0.18,8.07,0.24,-0.05,-0.03,MOV
5.87,-0.85,8.17,0.29,-0.1,0.03,MOV
6.02,-0.6,8.28,0.3,-0.13,0.03,MOV
5.71,-0.42,8.32,0.27,-0.09,-0.03,MOV
5.5,0.1,8.19,0.24,-0.07,-0.02,MOV
5.76,-0.69,8.32,0.29,-0.1,0.02,MOV
5.63,-0.54,8.39,0.3,-0.11,0.03,MOV
5.63,-0.58,8.05,0.26,-0.08,-0.03,MOV
5.82,0.13,7.94,0.24,-0.08,-0.02,MOV
6.06,-0.74,8.41,0.29,-0.11,0.03,MOV
5.91,-0.47,8.49,0.31,-0.12,0.03,MOV
5.35,-0.53,8.34,0.27,-0.07,-0.03,MOV
5.28,-0.03,8.01,0.23,-0.06,-0.02,MOV
6.09,-0.8,8.07,0.29,-0.11,0.03,MOV
6.16,-0.36,8.35,0.31,-0.13,0.02,MOV
5.57,-0.5,8.44,0.27,-0.08,-0.03,MOV
5.22,-0.09,8.42,0.24,-0.06,-0.02,MOV
5.64,-0.72,8.22,0.29,-0.08,0.02,MOV
5.9,-0.4,8.06,0.31,-0.11,0.02,MOV
5.91,-0.54,8.08,0.27,-0.09,-0.03,MOV
5.54,-0.08,8.3,0.24,-0.08,-0.02,MOV
5.72,-0.77,8.47,0.29,-0.09,0.02,MOV
5.9,-0.37,8.26,0.31,-0.11,0.02,MOV
5.47,-0.44,8.13,0.27,-0.08,-0.03,MOV
5.36,-0.22,8.15,0.24,-0.07,-0.01,MOV
6.16,-0.68,8.16,0.29,-0.11,0.02,MOV
6.12,-0.38,8.31,0.31,-0.12,0.02,MOV
5.44,-0.43,8.38,0.27,-0.08,-0.03,MOV
5.01,-0.17,8.54,0.24,-0.05,-0.01,MOV
5.68,-0.71,8.15,0.29,-0.09,0.02,MOV
6.29,-0.48,7.85,0.31,-0.13,0.02,MOV
5.95,-0.35,8.21,0.27,-0.1,-0.02,MOV
5.25,-0.09,8.59,0.24,-0.07,-0.01,MOV
5.59,-0.69,8.35,0.29,-0.08,0.02,MOV
5.91,-0.33,7.98,0.3,-0.1,0.01,MOV
5.77,-0.49,7.96,0.27,-0.09,-0.03,MOV
5.53,-0.3,8.37,0.24,-0.08,-0.0,MOV
5.9,-0.57,8.39,0.29,-0.1,0.02,MOV
5.99,-0.34,8.1,0.31,-0.1,0.01,MOV
5.59,-0.47,8.11,0.27,-0.08,-0.03,MOV
5.22,-0.36,8.36,0.23,-0.07,-0.0,MOV
5.7,-0.58,8.12,0.28,-0.09,0.02,MOV
6.48,-0.24,7.86,0.31,-0.12,0.01,MOV
5.96,-0.48,8.32,0.27,-0.1,-0.02,MOV
5.06,-0.41,8.74,0.23,-0.07,-0.0,MOV
5.41,-0.58,8.23,0.28,-0.08,0.02,MOV
6.2,-0.37,7.73,0.31,-0.11,0.01,MOV
